Student Name,Score
student2498,9
student2499,33
student2500,5
student2501,27
student2502,23
student2503,18
student2504,46
student2505,19
student2506,15
student2507,6
student2508,40
student2509,8
student2510,8
student2511,9
student2512,7
student2513,25
student2514,35
student2515,29
student2516,44
student2517,23
student2518,40
student2519,48
student2520,13
student2521,11
student2522,3
student2523,45
student2524,41
student2525,45
student2526,48
student2527,34
student2528,46
student2529,10
student2530,36
student2531,27
student2532,37
student2533,12
student2534,28
student2535,48
student2536,35
student2537,39
student2538,13
student2539,13
student2540,25
student2541,9
student2542,18
student2543,19
student2544,39
student2545,23
student2546,8
student2547,39
student2548,16
student2549,37
student2550,22
student2551,39
student2552,14
student2553,35
student2554,9
student2555,43
student2556,7
student2557,14
student2558,28
student2559,6
student2560,37
student2561,47
student2562,47
student2563,31
student2564,8
student2565,47
student2566,8
student2567,29
student2568,2
student2569,47
student2570,38
student2571,33
student2572,0
student2573,1
student2574,40
student2575,9
student2576,41
student2577,44
student2578,43
student2579,2
student2580,26
student2581,29
student2582,39
student2583,32
student2584,21
student2585,38
student2586,3
student2587,49
student2588,40
student2589,40
student2590,19
student2591,33
student2592,33
student2593,32
student2594,2
student2595,1
student2596,39
student2597,9
student2598,15
student2599,45
student2600,16
student2601,40
student2602,16
student2603,12
student2604,42
student2605,25
student2606,45
student2607,25
student2608,1
student2609,13
student2610,43
student2611,22
student2612,47
student2613,23
student2614,8
student2615,19
student2616,4
student2617,23
student2618,43
student2619,26
student2620,45
student2621,37
student2622,9
student2623,36
student2624,49
student2625,12
student2626,48
student2627,17
student2628,14
student2629,35
student2630,31
student2631,30
student2632,10
student2633,8
student2634,13
student2635,0
student2636,11
student2637,39
student2638,25
student2639,39
student2640,8
student2641,37
student2642,16
student2643,3
student2644,27
student2645,47
student2646,6
student2647,6
student2648,45
student2649,34
student2650,3
student2651,34
student2652,33
student2653,37
student2654,26
student2655,1
student2656,36
student2657,45
student2658,8
student2659,9
student2660,45
student2661,47
student2662,4
student2663,21
student2664,18
student2665,9
student2666,8
student2667,9
student2668,29
student2669,26
student2670,40
student2671,48
student2672,33
student2673,14
student2674,11
student2675,11
student2676,40
student2677,28
student2678,42
student2679,44
student2680,41
student2681,27
student2682,3
student2683,16
student2684,4
student2685,26
student2686,39
student2687,32
student2688,25
student2689,12
student2690,30
student2691,4
student2692,19
student2693,5
student2694,10
student2695,27
student2696,35
student2697,46
student2698,5
student2699,43
student2700,41
student2701,42
student2702,20
student2703,43
student2704,32
student2705,18
student2706,5
student2707,35
student2708,20
student2709,7
student2710,5
student2711,29
student2712,32
student2713,16
student2714,49
student2715,9
student2716,50
student2717,27
student2718,15
student2719,17
student2720,34
student2721,9
student2722,45
student2723,22
student2724,18
student2725,9
student2726,24
student2727,19
student2728,2
student2729,38
student2730,2
student2731,38
student2732,45
student2733,23
student2734,45
student2735,25
student2736,20
student2737,33
student2738,38
student2739,5
student2740,42
student2741,45
student2742,11
student2743,29
student2744,10
student2745,47
student2746,37
student2747,48
student2748,30
student2749,9
student2750,37
student2751,28
student2752,40
student2753,29
student2754,47
student2755,25
student2756,33
student2757,47
student2758,25
student2759,36
student2760,22
student2761,16
student2762,33
student2763,23
student2764,38
student2765,38
student2766,13
student2767,40
student2768,36
student2769,11
student2770,30
student2771,8
student2772,33
student2773,34
student2774,15
student2775,5
student2776,8
student2777,42
student2778,44
student2779,11
student2780,26
student2781,16
student2782,41
student2783,18
student2784,14
student2785,39
student2786,18
student2787,28
student2788,13
student2789,47
student2790,3
student2791,48
student2792,1
student2793,45
student2794,50
student2795,35
student2796,10
student2797,16
student2798,11
student2799,5
student2800,4
student2801,47
student2802,26
student2803,31
student2804,49
student2805,2
student2806,14
student2807,47
student2808,37
student2809,20
student2810,43
student2811,41
student2812,5
student2813,38
student2814,27
student2815,19
student2816,50
student2817,48
student2818,19
student2819,11
student2820,4
student2821,36
student2822,23
student2823,8
student2824,22
student2825,44
student2826,46
student2827,29
student2828,8
student2829,2
student2830,43
student2831,1
student2832,23
student2833,50
student2834,36
student2835,34
student2836,36
student2837,50
student2838,34
student2839,17
student2840,38
student2841,38
student2842,16
student2843,43
student2844,41
student2845,13
student2846,9
student2847,8
student2848,5
student2849,17
student2850,50
student2851,40
student2852,32
student2853,31
student2854,13
student2855,13
student2856,0
student2857,28
student2858,47
student2859,26
student2860,24
student2861,47
student2862,12
student2863,8
student2864,46
student2865,2
student2866,18
student2867,3
student2868,25
student2869,30
student2870,8
student2871,26
student2872,25
student2873,18
student2874,12
student2875,46
student2876,2
student2877,31
student2878,49
student2879,16
student2880,15
student2881,2
student2882,38
student2883,37
student2884,32
student2885,3
student2886,15
student2887,45
student2888,10
student2889,43
student2890,41
student2891,26
student2892,31
student2893,24
student2894,42
student2895,39
student2896,14
student2897,16
student2898,37
student2899,34
student2900,24
student2901,42
student2902,6
student2903,37
student2904,31
student2905,50
student2906,34
student2907,2
student2908,36
student2909,2
student2910,39
student2911,3
student2912,3
student2913,24
student2914,50
student2915,1
student2916,34
student2917,4
